time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.9800000000000013,-0.03783181669028208,-1.9186037708555328,14.287200776073108,5.932190382548917,0.06032254635356793,0.0,-0.29329942564481937,-3.3781978893601257,3.7391224602334567,-0.20955319920273108,0.024147913549179896,0.0,435.6672151435677,435.20465554869173,434.9846295556862,435.519836271214
2.0400000000000014,-0.05651314862557532,-2.127614673481668,14.51059474865267,5.919425998047011,0.0615416819467951,0.0,-0.3295131842739921,-3.5898810839285775,3.70663023095688,-0.22001170324231312,0.01128233802982736,0.0,429.5767399364938,428.4842430803936,427.8378930255882,426.899577548214
2.1000000000000014,-0.07768410373790915,-2.3512876225056427,14.736444110658637,5.905707227565106,0.06225251711822022,0.0,-0.37620180877272535,-3.86702908909047,3.8201537004558204,-0.25770583110845485,0.012953792563540286,0.0,478.7076629868411,478.83471296597963,479.2444970329634,476.3205085182123
2.1600000000000015,-0.10120051309336657,-2.589103308146793,14.961953016062877,5.89078377866176,0.06298849133183015,0.0,-0.4077375815910448,-4.061337043225768,3.696346170675616,-0.2350649471887212,0.010854430256182964,0.0,401.1737679581511,400.98296199004955,398.541601078765,400.535682454511
2.2200000000000015,-0.1269356474725342,-2.8407304502170567,15.184545280915081,5.876621096586163,0.06357336497137833,0.0,-0.4501174137218683,-4.327385269485416,3.722113180586117,-0.2380757085491795,0.007437510645638266,0.0,454.42045512007655,454.14630657431775,455.18894340441346,454.8937497640252
2.2800000000000016,-0.1553608117946017,-3.1094475817975327,15.410482874615408,5.862169338465812,0.06520097214032106,0.0,-0.4974501262995266,-4.631003039698271,3.8074159347409036,-0.24710326874090963,0.05081932060786711,0.0,474.62511811092907,477.94356703703954,478.3644071657378,477.622739062299
2.3400000000000016,-0.18632339658202787,-3.3945319159464047,15.636566274571196,5.847946422080193,0.06890313601796372,0.0,-0.5349016971120772,-4.872927841585684,3.7277823600988573,-0.22215856702607387,0.07752042484013766,0.0,424.25374661582265,426.5433206584992,423.2032506893615,425.28552198802606
2.4000000000000017,-0.21972659389818347,-3.695146275453465,15.859385795221536,5.834444809793421,0.07367677103139769,0.0,-0.5789289059554057,-5.1485725124972435,3.698287128134443,-0.23147484332118534,0.08335483586004823,0.0,446.21342605679166,446.6945782180033,443.80115321156376,442.9851497404752
2.4600000000000017,-0.25606668576895936,-4.013760049784075,16.08276256259974,5.820869240287948,0.07845864864531293,0.0,-0.6328401396909201,-5.472873086540115,3.7457756519696357,-0.21747911262167138,0.07114731151278132,0.0,474.8288432461378,473.8958755810589,473.2783251205587,474.3069335343258
2.520000000000002,-0.2953044038470329,-4.349662974250382,16.303907355580346,5.80739114145778,0.08284458674237882,0.0,-0.67540374858175,-5.724908736570664,3.624839373964659,-0.24541338491114348,0.07673957329966302,0.0,419.0224815790552,419.5129410007596,420.0016704834447,417.5166008399849
